-94.073 -94.073 -94.073 -94.073 
13141 5607.54 13223 5689.59 
-87.2137 -87.2137 -87.2137 -87.2137 
10058.4 -5657.13 11177.2 -4314.08 
-23.2617 -208.771 -23.2617 -208.771 
5728.89 8492.68 5862.82 8617.56 
13838.2 8196.91 13838.2 8196.91 
-12928.6 2236.51 -13589 1375.41 
-985.53 -857.662 -1458.88 -1332.45 
-273.746 760.668 1127.29 2161.14 
-810.047 -1314.46 -810.047 -1314.46 
260.126 260.126 -463.912 -463.912 
-14047.3 11736.2 -11699.5 14061 
-87.2137 -87.2137 -87.2137 -87.2137 
1305.92 1305.92 156.443 156.443 
-10495.3 316.086 -9178.06 1989.47 
4486.39 7536.25 4486.39 7536.25 
888.316 863.955 -1427.39 -1448.79 
10026.6 13012.2 -6433.32 -3248.64 
10938.3 10938.3 13427.8 13427.8 
-61.6426 -1.37306 -61.6426 -1.37306 
-210.465 -210.465 263.757 263.757 
-375.275 -413.856 -375.275 -413.856 
-12283.2 -12458.9 -4034.46 -4210.31 
8439.83 8439.83 -5237.67 -5237.67 
-94.073 -94.073 -94.073 -94.073 
-815.292 -228.372 -815.292 -228.372 
-11071.1 -2951.75 -11071.1 -2951.75 
-1475.71 -1428.03 -1671.88 -1624.27 
-93.562 109.716 -1534.7 -1328.83 
-1242.55 24.7848 -1242.55 24.7848 
866.574 866.574 -1254.32 -1254.32 
11699.3 -2175.18 11699.3 -2175.18 
-94.073 -94.073 -94.073 -94.073 
-67.8691 -163.262 -67.8691 -163.262 
684.23 2441.46 13221 14930.6 
-5108.64 -5108.64 1485.71 1485.71 
-3516.7 -3516.7 2249.05 2249.05 
-6238.39 8887.13 -6238.39 8887.13 
-4664.11 -4664.11 404.534 404.534 
12313.5 5739.78 12313.5 5739.78 
-11010.9 10058.7 -11010.9 10058.7 
3798.52 -3336.49 6347.12 -1386.17 
266.649 -1285.82 1268.74 -283.748 
250.942 370.795 -76.2826 42.7613 
-31.5876 -13.9858 -31.5876 -13.9858 
-10280.5 -437.489 -10357.7 -520.682 
4418.91 -7983.15 4418.91 -7983.15 
-636.868 -2411.99 -636.868 -2411.99 
-6492.13 -6492.13 8017.03 8017.03 
1182.27 1378.44 1182.27 1378.44 
-7819.42 -13298.6 -7819.42 -13298.6 
1136.47 3325.63 -8866.23 -6732.53 
5062.96 -4793.63 5062.96 -4793.63 
-94.073 -94.073 -94.073 -94.073 
-1138.35 316.926 -1140.03 315.329 
-153.858 -153.858 -162.902 -162.902 
-2630.01 -2630.01 2421.61 2421.61 
-10.6923 -10.6923 350.019 350.019 
-61.8182 -197.308 -61.8182 -197.308 
-1495.72 -1520.51 -371.149 -395.94 
9782.74 7647.09 9687.64 7551.99 
-263.849 259.156 -204.505 326.715 
-87.2137 -87.2137 -87.2137 -87.2137 
4194.7 4194.7 -7005.72 -7005.72 
-1017 -538.005 -1017 -538.005 
-6667.08 7550.37 -6667.08 7550.37 
-8760.06 11037.9 -8760.06 11037.9 
12554.1 12554.1 -1068.59 -1068.59 
-1111.91 -1823.8 2897.65 2188.03 
-4776.18 6062.82 -4776.18 6062.82 
691.932 691.932 -1192.99 -1192.99 
11538.1 11495.8 -12057.1 -12089.5 
-222.832 -239.353 -222.832 -239.353 
12402 12402 13033 13033 
3540.7 3540.7 -251.501 -251.501 
-94.073 -94.073 -94.073 -94.073 
13040 -893.416 13040 -893.416 
641.582 641.582 -1199.6 -1199.6 
-13152.7 -13151.6 10937.3 10938.4 
-6723.87 -7838.37 -8680.4 -9790.72 
537.086 536.294 537.086 536.294 
-1677.96 -245.534 -1677.96 -245.534 
-1216 -1216 3530.94 3530.94 
74.5438 74.5438 806.585 806.585 
-10648.3 8338.8 -10648.3 8338.8 
-136.775 27.8709 -1234.7 -1069.1 
298.145 1364.06 298.145 1364.06 
-9558 -6190.67 -10127.8 -6760.92 
-1039.25 -1806.57 2532.03 1943.46 
5099.68 5099.68 -9427.96 -9427.96 
-206.975 -206.975 -66.8234 -66.8234 
-877.296 640.5 -838.105 685.116 
11255.8 10912.9 12989.7 12649.7 
-595.867 -1174.36 -719.555 -1296.29 
1105.93 16.3762 1105.93 16.3762 
-1077.96 5822.91 -1234.96 5617.75 
-13789.6 11178.2 -14639.2 10203.8 
-2637.38 7015.6 -4348.42 5047.02 
-589.249 -589.249 553.141 553.141 
-94.073 -94.073 -94.073 -94.073 
-1196.43 -1196.43 2057.38 2057.38 
-1499.05 -1499.05 -9250.14 -9250.14 
814.668 814.668 -439.674 -439.674 
-12892.2 -12892.2 -7362.28 -7362.28 
-570.402 -718.983 -1330.49 -1476.74 
-9003.22 -7519.98 -8741.08 -7255.57 
6059.17 6059.17 14747.7 14747.7 
13228.8 13228.8 -9809.1 -9809.1 
334.439 480.851 -1531.66 -1388.34 
-133.789 -133.789 -220.697 -220.697 
12473.9 12473.9 8941.73 8941.73 
-1541.2 -1541.2 392.161 392.161 
-94.073 -94.073 -94.073 -94.073 
-1601.41 1282.28 -1601.41 1282.28 
3357.38 961.057 12972.9 10658.5 
961.795 1038.17 -691.692 -621.812 
8113.1 6577.98 8113.1 6577.98 
790.856 790.856 368.548 368.548 
37.7439 37.7439 -984.947 -984.947 
-11976.8 -12053.6 -11904.5 -11981.4 
1843.88 11915.7 1843.88 11915.7 
-87.2137 -87.2137 -87.2137 -87.2137 
4122.92 4122.92 -824.922 -824.922 
-3297.68 9538.87 -3297.68 9538.87 
-5492.82 -4531.1 -5492.82 -4531.1 
-908.901 -748.45 -909.473 -749.022 
-1332.76 -325.444 -1162.42 -155.098 
